id,video,video_second,lat,lon,time,date,utc,photo,youtube_id,picasa_album_id,picasa_id,id_values,picture
10621,2016-668-FA_Site2-Oblique.mp4,196,34.00210167,-120.2951733,15:43:37,9/27/2016,42640.65529,,ytzq0FYhMrU,,,10621,
10622,2016-668-FA_Site2-Oblique.mp4,197,34.0021,-120.295175,15:43:38,9/27/2016,42640.6553,,ytzq0FYhMrU,,,10622,
10623,2016-668-FA_Site2-Oblique.mp4,198,34.00209833,-120.295175,15:43:39,9/27/2016,42640.65531,,ytzq0FYhMrU,,,10623,
10624,2016-668-FA_Site2-Oblique.mp4,199,34.00209667,-120.2951767,15:43:40,9/27/2016,42640.65532,,ytzq0FYhMrU,,,10624,
10625,2016-668-FA_Site2-Oblique.mp4,200,34.002095,-120.2951767,15:43:41,9/27/2016,42640.65534,,ytzq0FYhMrU,,,10625,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh2a_vfmn5w.jpg
10626,2016-668-FA_Site2-Oblique.mp4,201,34.00209333,-120.2951767,15:43:42,9/27/2016,42640.65535,,ytzq0FYhMrU,,,10626,
10627,2016-668-FA_Site2-Oblique.mp4,202,34.00209333,-120.2951783,15:43:43,9/27/2016,42640.65536,,ytzq0FYhMrU,,,10627,
10628,2016-668-FA_Site2-Oblique.mp4,203,34.002095,-120.2951783,15:43:44,9/27/2016,42640.65537,,ytzq0FYhMrU,,,10628,
10629,2016-668-FA_Site2-Oblique.mp4,204,34.00209667,-120.29518,15:43:45,9/27/2016,42640.65538,,ytzq0FYhMrU,,,10629,
10630,2016-668-FA_Site2-Oblique.mp4,205,34.00209833,-120.2951817,15:43:46,9/27/2016,42640.65539,,ytzq0FYhMrU,,,10630,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh17a_ju7cog.jpg
10631,2016-668-FA_Site2-Oblique.mp4,206,34.00209833,-120.2951833,15:43:47,9/27/2016,42640.65541,,ytzq0FYhMrU,,,10631,
10632,2016-668-FA_Site2-Oblique.mp4,207,34.00209833,-120.2951833,15:43:48,9/27/2016,42640.65542,,ytzq0FYhMrU,,,10632,
10633,2016-668-FA_Site2-Oblique.mp4,208,34.00209667,-120.295185,15:43:49,9/27/2016,42640.65543,,ytzq0FYhMrU,,,10633,
10634,2016-668-FA_Site2-Oblique.mp4,209,34.002095,-120.295185,15:43:50,9/27/2016,42640.65544,,ytzq0FYhMrU,,,10634,
10635,2016-668-FA_Site2-Oblique.mp4,210,34.00209333,-120.295185,15:43:51,9/27/2016,42640.65545,,ytzq0FYhMrU,,,10635,http://res.cloudinary.com/bird/image/upload/v1496879081/2007_034_wh43c_sa7bgk.jpg
10636,2016-668-FA_Site2-Vertical.mp4,0,34.00222167,-120.2949767,15:40:21,9/27/2016,42640.65302,,kUGwE8ZUhxQ,,,10636,
10637,2016-668-FA_Site2-Vertical.mp4,1,34.00222167,-120.2949767,15:40:22,9/27/2016,42640.65303,,kUGwE8ZUhxQ,,,10637,
10638,2016-668-FA_Site2-Vertical.mp4,2,34.00222167,-120.2949767,15:40:23,9/27/2016,42640.65304,,kUGwE8ZUhxQ,,,10638,
10639,2016-668-FA_Site2-Vertical.mp4,3,34.00222167,-120.2949767,15:40:24,9/27/2016,42640.65306,,kUGwE8ZUhxQ,,,10639,
10640,2016-668-FA_Site2-Vertical.mp4,4,34.00222167,-120.2949767,15:40:25,9/27/2016,42640.65307,,kUGwE8ZUhxQ,,,10640,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh1a_tkjatc.jpg
10641,2016-668-FA_Site2-Vertical.mp4,5,34.00222167,-120.2949767,15:40:26,9/27/2016,42640.65308,,kUGwE8ZUhxQ,,,10641,
10642,2016-668-FA_Site2-Vertical.mp4,6,34.00222167,-120.2949767,15:40:27,9/27/2016,42640.65309,,kUGwE8ZUhxQ,,,10642,
10643,2016-668-FA_Site2-Vertical.mp4,7,34.00222167,-120.2949767,15:40:28,9/27/2016,42640.6531,,kUGwE8ZUhxQ,,,10643,
10644,2016-668-FA_Site2-Vertical.mp4,8,34.00222167,-120.2949767,15:40:29,9/27/2016,42640.65311,,kUGwE8ZUhxQ,,,10644,
10645,2016-668-FA_Site2-Vertical.mp4,9,34.00222167,-120.2949767,15:40:30,9/27/2016,42640.65313,,kUGwE8ZUhxQ,,,10645,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh7b_q8lals.jpg
10646,2016-668-FA_Site2-Vertical.mp4,10,34.00222167,-120.2949767,15:40:31,9/27/2016,42640.65314,,kUGwE8ZUhxQ,,,10646,
10647,2016-668-FA_Site2-Vertical.mp4,11,34.00222167,-120.2949767,15:40:32,9/27/2016,42640.65315,,kUGwE8ZUhxQ,,,10647,
10648,2016-668-FA_Site2-Vertical.mp4,12,34.00222,-120.2949783,15:40:33,9/27/2016,42640.65316,,kUGwE8ZUhxQ,,,10648,
10649,2016-668-FA_Site2-Vertical.mp4,13,34.00221833,-120.29498,15:40:34,9/27/2016,42640.65317,,kUGwE8ZUhxQ,,,10649,
10650,2016-668-FA_Site2-Vertical.mp4,14,34.00221667,-120.29498,15:40:35,9/27/2016,42640.65318,,kUGwE8ZUhxQ,,,10650,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh6a_u7vbm7.jpg
10651,2016-668-FA_Site2-Vertical.mp4,15,34.00221667,-120.29498,15:40:36,9/27/2016,42640.65319,,kUGwE8ZUhxQ,,,10651,
10652,2016-668-FA_Site2-Vertical.mp4,16,34.00221833,-120.29498,15:40:37,9/27/2016,42640.65321,,kUGwE8ZUhxQ,,,10652,
10653,2016-668-FA_Site2-Vertical.mp4,17,34.00221833,-120.2949817,15:40:38,9/27/2016,42640.65322,,kUGwE8ZUhxQ,,,10653,
10654,2016-668-FA_Site2-Vertical.mp4,18,34.00221833,-120.2949817,15:40:39,9/27/2016,42640.65323,,kUGwE8ZUhxQ,,,10654,
10655,2016-668-FA_Site2-Vertical.mp4,19,34.00222,-120.2949833,15:40:40,9/27/2016,42640.65324,,kUGwE8ZUhxQ,,,10655,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh61d_lz16vv.jpg
10656,2016-668-FA_Site2-Vertical.mp4,20,34.00221833,-120.2949833,15:40:41,9/27/2016,42640.65325,,kUGwE8ZUhxQ,,,10656,
10657,2016-668-FA_Site2-Vertical.mp4,21,34.00221667,-120.294985,15:40:42,9/27/2016,42640.65326,,kUGwE8ZUhxQ,,,10657,
10658,2016-668-FA_Site2-Vertical.mp4,22,34.002215,-120.2949867,15:40:43,9/27/2016,42640.65328,,kUGwE8ZUhxQ,,,10658,
10659,2016-668-FA_Site2-Vertical.mp4,23,34.00221167,-120.2949867,15:40:44,9/27/2016,42640.65329,,kUGwE8ZUhxQ,,,10659,
10660,2016-668-FA_Site2-Vertical.mp4,24,34.00221,-120.2949883,15:40:45,9/27/2016,42640.6533,,kUGwE8ZUhxQ,,,10660,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh2a_vfmn5w.jpg
10661,2016-668-FA_Site2-Vertical.mp4,25,34.00220667,-120.29499,15:40:46,9/27/2016,42640.65331,,kUGwE8ZUhxQ,,,10661,
10662,2016-668-FA_Site2-Vertical.mp4,26,34.00220667,-120.2949917,15:40:47,9/27/2016,42640.65332,,kUGwE8ZUhxQ,,,10662,
10663,2016-668-FA_Site2-Vertical.mp4,27,34.00220667,-120.2949933,15:40:48,9/27/2016,42640.65333,,kUGwE8ZUhxQ,,,10663,
10664,2016-668-FA_Site2-Vertical.mp4,28,34.00220833,-120.294995,15:40:49,9/27/2016,42640.65334,,kUGwE8ZUhxQ,,,10664,
10665,2016-668-FA_Site2-Vertical.mp4,29,34.00220833,-120.294995,15:40:50,9/27/2016,42640.65336,,kUGwE8ZUhxQ,,,10665,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh17a_ju7cog.jpg
10666,2016-668-FA_Site2-Vertical.mp4,30,34.00220833,-120.2949967,15:40:51,9/27/2016,42640.65337,,kUGwE8ZUhxQ,,,10666,
10667,2016-668-FA_Site2-Vertical.mp4,31,34.00220667,-120.2949983,15:40:52,9/27/2016,42640.65338,,kUGwE8ZUhxQ,,,10667,
10668,2016-668-FA_Site2-Vertical.mp4,32,34.002205,-120.2949983,15:40:53,9/27/2016,42640.65339,,kUGwE8ZUhxQ,,,10668,
10669,2016-668-FA_Site2-Vertical.mp4,33,34.00220333,-120.295,15:40:54,9/27/2016,42640.6534,,kUGwE8ZUhxQ,,,10669,
10670,2016-668-FA_Site2-Vertical.mp4,34,34.00220333,-120.295,15:40:55,9/27/2016,42640.65341,,kUGwE8ZUhxQ,,,10670,http://res.cloudinary.com/bird/image/upload/v1496879081/2007_034_wh43c_sa7bgk.jpg
10671,2016-668-FA_Site2-Vertical.mp4,35,34.00220167,-120.2950017,15:40:56,9/27/2016,42640.65343,,kUGwE8ZUhxQ,,,10671,
10672,2016-668-FA_Site2-Vertical.mp4,36,34.0022,-120.2950017,15:40:57,9/27/2016,42640.65344,,kUGwE8ZUhxQ,,,10672,
10673,2016-668-FA_Site2-Vertical.mp4,37,34.0022,-120.2950033,15:40:58,9/27/2016,42640.65345,,kUGwE8ZUhxQ,,,10673,
10674,2016-668-FA_Site2-Vertical.mp4,38,34.0022,-120.295005,15:40:59,9/27/2016,42640.65346,,kUGwE8ZUhxQ,,,10674,
10675,2016-668-FA_Site2-Vertical.mp4,39,34.0022,-120.295005,15:41:00,9/27/2016,42640.65347,,kUGwE8ZUhxQ,,,10675,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh1a_tkjatc.jpg
10676,2016-668-FA_Site2-Vertical.mp4,40,34.00219833,-120.295005,15:41:01,9/27/2016,42640.65348,,kUGwE8ZUhxQ,,,10676,
10677,2016-668-FA_Site2-Vertical.mp4,41,34.0022,-120.2950067,15:41:02,9/27/2016,42640.6535,,kUGwE8ZUhxQ,,,10677,
10678,2016-668-FA_Site2-Vertical.mp4,42,34.00219833,-120.2950083,15:41:03,9/27/2016,42640.65351,,kUGwE8ZUhxQ,,,10678,
10679,2016-668-FA_Site2-Vertical.mp4,43,34.00219667,-120.29501,15:41:04,9/27/2016,42640.65352,,kUGwE8ZUhxQ,,,10679,
10680,2016-668-FA_Site2-Vertical.mp4,44,34.00219667,-120.2950117,15:41:05,9/27/2016,42640.65353,,kUGwE8ZUhxQ,,,10680,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh7b_q8lals.jpg
10681,2016-668-FA_Site2-Vertical.mp4,45,34.002195,-120.2950133,15:41:06,9/27/2016,42640.65354,,kUGwE8ZUhxQ,,,10681,
10682,2016-668-FA_Site2-Vertical.mp4,46,34.00219333,-120.2950133,15:41:07,9/27/2016,42640.65355,,kUGwE8ZUhxQ,,,10682,
10683,2016-668-FA_Site2-Vertical.mp4,47,34.00219333,-120.295015,15:41:08,9/27/2016,42640.65356,,kUGwE8ZUhxQ,,,10683,
10684,2016-668-FA_Site2-Vertical.mp4,48,34.00219167,-120.2950167,15:41:09,9/27/2016,42640.65358,,kUGwE8ZUhxQ,,,10684,
10685,2016-668-FA_Site2-Vertical.mp4,49,34.00219167,-120.2950183,15:41:10,9/27/2016,42640.65359,,kUGwE8ZUhxQ,,,10685,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh6a_u7vbm7.jpg
10686,2016-668-FA_Site2-Vertical.mp4,50,34.00219,-120.2950183,15:41:11,9/27/2016,42640.6536,,kUGwE8ZUhxQ,,,10686,
10687,2016-668-FA_Site2-Vertical.mp4,51,34.00218833,-120.2950183,15:41:12,9/27/2016,42640.65361,,kUGwE8ZUhxQ,,,10687,
10688,2016-668-FA_Site2-Vertical.mp4,52,34.00218833,-120.2950183,15:41:13,9/27/2016,42640.65362,,kUGwE8ZUhxQ,,,10688,
10689,2016-668-FA_Site2-Vertical.mp4,53,34.00218667,-120.2950183,15:41:14,9/27/2016,42640.65363,,kUGwE8ZUhxQ,,,10689,
10690,2016-668-FA_Site2-Vertical.mp4,54,34.00218667,-120.2950183,15:41:15,9/27/2016,42640.65365,,kUGwE8ZUhxQ,,,10690,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh61d_lz16vv.jpg
10691,2016-668-FA_Site2-Vertical.mp4,55,34.00218667,-120.2950217,15:41:16,9/27/2016,42640.65366,,kUGwE8ZUhxQ,,,10691,
10692,2016-668-FA_Site2-Vertical.mp4,56,34.00218667,-120.2950217,15:41:17,9/27/2016,42640.65367,,kUGwE8ZUhxQ,,,10692,
10693,2016-668-FA_Site2-Vertical.mp4,57,34.00218667,-120.2950233,15:41:18,9/27/2016,42640.65368,,kUGwE8ZUhxQ,,,10693,
10694,2016-668-FA_Site2-Vertical.mp4,58,34.002185,-120.2950267,15:41:19,9/27/2016,42640.65369,,kUGwE8ZUhxQ,,,10694,
10695,2016-668-FA_Site2-Vertical.mp4,59,34.00218333,-120.2950267,15:41:20,9/27/2016,42640.6537,,kUGwE8ZUhxQ,,,10695,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh2a_vfmn5w.jpg
10696,2016-668-FA_Site2-Vertical.mp4,60,34.00218333,-120.2950283,15:41:21,9/27/2016,42640.65372,,kUGwE8ZUhxQ,,,10696,
10697,2016-668-FA_Site2-Vertical.mp4,61,34.00218167,-120.29503,15:41:22,9/27/2016,42640.65373,,kUGwE8ZUhxQ,,,10697,
10698,2016-668-FA_Site2-Vertical.mp4,62,34.00218,-120.29503,15:41:23,9/27/2016,42640.65374,,kUGwE8ZUhxQ,,,10698,
10699,2016-668-FA_Site2-Vertical.mp4,63,34.00218,-120.2950317,15:41:24,9/27/2016,42640.65375,,kUGwE8ZUhxQ,,,10699,
10700,2016-668-FA_Site2-Vertical.mp4,64,34.00218,-120.2950317,15:41:25,9/27/2016,42640.65376,,kUGwE8ZUhxQ,,,10700,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh17a_ju7cog.jpg
10701,2016-668-FA_Site2-Vertical.mp4,65,34.00218,-120.2950333,15:41:26,9/27/2016,42640.65377,,kUGwE8ZUhxQ,,,10701,
10702,2016-668-FA_Site2-Vertical.mp4,66,34.00217833,-120.2950333,15:41:27,9/27/2016,42640.65378,,kUGwE8ZUhxQ,,,10702,
10703,2016-668-FA_Site2-Vertical.mp4,67,34.00217667,-120.295035,15:41:28,9/27/2016,42640.6538,,kUGwE8ZUhxQ,,,10703,
10704,2016-668-FA_Site2-Vertical.mp4,68,34.002175,-120.2950367,15:41:29,9/27/2016,42640.65381,,kUGwE8ZUhxQ,,,10704,
10705,2016-668-FA_Site2-Vertical.mp4,69,34.00217333,-120.2950367,15:41:30,9/27/2016,42640.65382,,kUGwE8ZUhxQ,,,10705,http://res.cloudinary.com/bird/image/upload/v1496879081/2007_034_wh43c_sa7bgk.jpg
10706,2016-668-FA_Site2-Vertical.mp4,70,34.002175,-120.2950383,15:41:31,9/27/2016,42640.65383,,kUGwE8ZUhxQ,,,10706,
10707,2016-668-FA_Site2-Vertical.mp4,71,34.00217333,-120.2950383,15:41:32,9/27/2016,42640.65384,,kUGwE8ZUhxQ,,,10707,
10708,2016-668-FA_Site2-Vertical.mp4,72,34.002175,-120.29504,15:41:33,9/27/2016,42640.65385,,kUGwE8ZUhxQ,,,10708,
10709,2016-668-FA_Site2-Vertical.mp4,73,34.002175,-120.29504,15:41:34,9/27/2016,42640.65387,,kUGwE8ZUhxQ,,,10709,
10710,2016-668-FA_Site2-Vertical.mp4,74,34.00217333,-120.2950417,15:41:35,9/27/2016,42640.65388,,kUGwE8ZUhxQ,,,10710,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh1a_tkjatc.jpg
10711,2016-668-FA_Site2-Vertical.mp4,75,34.00217333,-120.2950433,15:41:36,9/27/2016,42640.65389,,kUGwE8ZUhxQ,,,10711,
10712,2016-668-FA_Site2-Vertical.mp4,76,34.00217167,-120.295045,15:41:37,9/27/2016,42640.6539,,kUGwE8ZUhxQ,,,10712,
10713,2016-668-FA_Site2-Vertical.mp4,77,34.00217,-120.2950467,15:41:38,9/27/2016,42640.65391,,kUGwE8ZUhxQ,,,10713,
10714,2016-668-FA_Site2-Vertical.mp4,78,34.00216833,-120.2950483,15:41:39,9/27/2016,42640.65392,,kUGwE8ZUhxQ,,,10714,
10715,2016-668-FA_Site2-Vertical.mp4,79,34.00216833,-120.2950483,15:41:40,9/27/2016,42640.65394,,kUGwE8ZUhxQ,,,10715,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh7b_q8lals.jpg
10716,2016-668-FA_Site2-Vertical.mp4,80,34.002165,-120.2950483,15:41:41,9/27/2016,42640.65395,,kUGwE8ZUhxQ,,,10716,
10717,2016-668-FA_Site2-Vertical.mp4,81,34.002165,-120.29505,15:41:42,9/27/2016,42640.65396,,kUGwE8ZUhxQ,,,10717,
10718,2016-668-FA_Site2-Vertical.mp4,82,34.002165,-120.29505,15:41:43,9/27/2016,42640.65397,,kUGwE8ZUhxQ,,,10718,
10719,2016-668-FA_Site2-Vertical.mp4,83,34.00216333,-120.2950517,15:41:44,9/27/2016,42640.65398,,kUGwE8ZUhxQ,,,10719,
10720,2016-668-FA_Site2-Vertical.mp4,84,34.002165,-120.2950533,15:41:45,9/27/2016,42640.65399,,kUGwE8ZUhxQ,,,10720,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh6a_u7vbm7.jpg
10721,2016-668-FA_Site2-Vertical.mp4,85,34.002165,-120.2950533,15:41:46,9/27/2016,42640.654,,kUGwE8ZUhxQ,,,10721,
10722,2016-668-FA_Site2-Vertical.mp4,86,34.00216667,-120.295055,15:41:47,9/27/2016,42640.65402,,kUGwE8ZUhxQ,,,10722,
10723,2016-668-FA_Site2-Vertical.mp4,87,34.00216667,-120.2950567,15:41:48,9/27/2016,42640.65403,,kUGwE8ZUhxQ,,,10723,
10724,2016-668-FA_Site2-Vertical.mp4,88,34.00216667,-120.2950567,15:41:49,9/27/2016,42640.65404,,kUGwE8ZUhxQ,,,10724,
10725,2016-668-FA_Site2-Vertical.mp4,89,34.002165,-120.2950583,15:41:50,9/27/2016,42640.65405,,kUGwE8ZUhxQ,,,10725,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh61d_lz16vv.jpg
10726,2016-668-FA_Site2-Vertical.mp4,90,34.00216333,-120.29506,15:41:51,9/27/2016,42640.65406,,kUGwE8ZUhxQ,,,10726,
10727,2016-668-FA_Site2-Vertical.mp4,91,34.00216167,-120.2950617,15:41:52,9/27/2016,42640.65407,,kUGwE8ZUhxQ,,,10727,
10728,2016-668-FA_Site2-Vertical.mp4,92,34.00215833,-120.2950633,15:41:53,9/27/2016,42640.65409,,kUGwE8ZUhxQ,,,10728,
10729,2016-668-FA_Site2-Vertical.mp4,93,34.00215667,-120.295065,15:41:54,9/27/2016,42640.6541,,kUGwE8ZUhxQ,,,10729,
10730,2016-668-FA_Site2-Vertical.mp4,94,34.002155,-120.2950667,15:41:55,9/27/2016,42640.65411,,kUGwE8ZUhxQ,,,10730,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh2a_vfmn5w.jpg
10731,2016-668-FA_Site2-Vertical.mp4,95,34.002155,-120.2950667,15:41:56,9/27/2016,42640.65412,,kUGwE8ZUhxQ,,,10731,
10732,2016-668-FA_Site2-Vertical.mp4,96,34.002155,-120.2950667,15:41:57,9/27/2016,42640.65413,,kUGwE8ZUhxQ,,,10732,
10733,2016-668-FA_Site2-Vertical.mp4,97,34.002155,-120.2950667,15:41:58,9/27/2016,42640.65414,,kUGwE8ZUhxQ,,,10733,
10734,2016-668-FA_Site2-Vertical.mp4,98,34.00215667,-120.2950667,15:41:59,9/27/2016,42640.65416,,kUGwE8ZUhxQ,,,10734,
10735,2016-668-FA_Site2-Vertical.mp4,99,34.00215667,-120.2950667,15:42:00,9/27/2016,42640.65417,,kUGwE8ZUhxQ,,,10735,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh17a_ju7cog.jpg
10736,2016-668-FA_Site2-Vertical.mp4,100,34.00215833,-120.2950683,15:42:01,9/27/2016,42640.65418,,kUGwE8ZUhxQ,,,10736,
10737,2016-668-FA_Site2-Vertical.mp4,101,34.00215667,-120.29507,15:42:02,9/27/2016,42640.65419,,kUGwE8ZUhxQ,,,10737,
10738,2016-668-FA_Site2-Vertical.mp4,102,34.00215667,-120.2950717,15:42:03,9/27/2016,42640.6542,,kUGwE8ZUhxQ,,,10738,
10739,2016-668-FA_Site2-Vertical.mp4,103,34.00215667,-120.2950733,15:42:04,9/27/2016,42640.65421,,kUGwE8ZUhxQ,,,10739,
10740,2016-668-FA_Site2-Vertical.mp4,104,34.00215333,-120.295075,15:42:05,9/27/2016,42640.65422,,kUGwE8ZUhxQ,,,10740,http://res.cloudinary.com/bird/image/upload/v1496879081/2007_034_wh43c_sa7bgk.jpg
10741,2016-668-FA_Site2-Vertical.mp4,105,34.00215333,-120.2950783,15:42:06,9/27/2016,42640.65424,,kUGwE8ZUhxQ,,,10741,
10742,2016-668-FA_Site2-Vertical.mp4,106,34.00215167,-120.2950783,15:42:07,9/27/2016,42640.65425,,kUGwE8ZUhxQ,,,10742,
10743,2016-668-FA_Site2-Vertical.mp4,107,34.00214833,-120.29508,15:42:08,9/27/2016,42640.65426,,kUGwE8ZUhxQ,,,10743,
10744,2016-668-FA_Site2-Vertical.mp4,108,34.00214833,-120.2950817,15:42:09,9/27/2016,42640.65427,,kUGwE8ZUhxQ,,,10744,
10745,2016-668-FA_Site2-Vertical.mp4,109,34.00214667,-120.2950817,15:42:10,9/27/2016,42640.65428,,kUGwE8ZUhxQ,,,10745,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh1a_tkjatc.jpg
10746,2016-668-FA_Site2-Vertical.mp4,110,34.00214667,-120.2950833,15:42:11,9/27/2016,42640.65429,,kUGwE8ZUhxQ,,,10746,
10747,2016-668-FA_Site2-Vertical.mp4,111,34.00214667,-120.2950833,15:42:12,9/27/2016,42640.65431,,kUGwE8ZUhxQ,,,10747,
10748,2016-668-FA_Site2-Vertical.mp4,112,34.00214667,-120.2950833,15:42:13,9/27/2016,42640.65432,,kUGwE8ZUhxQ,,,10748,
10749,2016-668-FA_Site2-Vertical.mp4,113,34.00214667,-120.2950833,15:42:14,9/27/2016,42640.65433,,kUGwE8ZUhxQ,,,10749,
10750,2016-668-FA_Site2-Vertical.mp4,114,34.00214667,-120.295085,15:42:15,9/27/2016,42640.65434,,kUGwE8ZUhxQ,,,10750,http://res.cloudinary.com/bird/image/upload/v1496879083/2007_034_wh7b_q8lals.jpg
10751,2016-668-FA_Site2-Vertical.mp4,115,34.00214667,-120.2950867,15:42:16,9/27/2016,42640.65435,,kUGwE8ZUhxQ,,,10751,
10752,2016-668-FA_Site2-Vertical.mp4,116,34.00214833,-120.2950867,15:42:17,9/27/2016,42640.65436,,kUGwE8ZUhxQ,,,10752,
10753,2016-668-FA_Site2-Vertical.mp4,117,34.00214833,-120.2950883,15:42:18,9/27/2016,42640.65438,,kUGwE8ZUhxQ,,,10753,
10754,2016-668-FA_Site2-Vertical.mp4,118,34.00214833,-120.29509,15:42:19,9/27/2016,42640.65439,,kUGwE8ZUhxQ,,,10754,
10755,2016-668-FA_Site2-Vertical.mp4,119,34.00214833,-120.2950917,15:42:20,9/27/2016,42640.6544,,kUGwE8ZUhxQ,,,10755,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh6a_u7vbm7.jpg
10756,2016-668-FA_Site2-Vertical.mp4,120,34.00214667,-120.2950933,15:42:21,9/27/2016,42640.65441,,kUGwE8ZUhxQ,,,10756,
10757,2016-668-FA_Site2-Vertical.mp4,121,34.002145,-120.295095,15:42:22,9/27/2016,42640.65442,,kUGwE8ZUhxQ,,,10757,
10758,2016-668-FA_Site2-Vertical.mp4,122,34.00214167,-120.2950967,15:42:23,9/27/2016,42640.65443,,kUGwE8ZUhxQ,,,10758,
10759,2016-668-FA_Site2-Vertical.mp4,123,34.00214,-120.2950967,15:42:24,9/27/2016,42640.65444,,kUGwE8ZUhxQ,,,10759,
10760,2016-668-FA_Site2-Vertical.mp4,124,34.00213833,-120.2950983,15:42:25,9/27/2016,42640.65446,,kUGwE8ZUhxQ,,,10760,http://res.cloudinary.com/bird/image/upload/v1496879080/2007_034_wh61d_lz16vv.jpg
10761,2016-668-FA_Site2-Vertical.mp4,125,34.00213667,-120.2951,15:42:26,9/27/2016,42640.65447,,kUGwE8ZUhxQ,,,10761,
10762,2016-668-FA_Site2-Vertical.mp4,126,34.00213667,-120.2951,15:42:27,9/27/2016,42640.65448,,kUGwE8ZUhxQ,,,10762,
10763,2016-668-FA_Site2-Vertical.mp4,127,34.00213667,-120.2951,15:42:28,9/27/2016,42640.65449,,kUGwE8ZUhxQ,,,10763,
10764,2016-668-FA_Site2-Vertical.mp4,128,34.00213667,-120.2951,15:42:29,9/27/2016,42640.6545,,kUGwE8ZUhxQ,,,10764,
10765,2016-668-FA_Site2-Vertical.mp4,129,34.00213833,-120.2951017,15:42:30,9/27/2016,42640.65451,,kUGwE8ZUhxQ,,,10765,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh2a_vfmn5w.jpg
10766,2016-668-FA_Site2-Vertical.mp4,130,34.00213833,-120.2951017,15:42:31,9/27/2016,42640.65453,,kUGwE8ZUhxQ,,,10766,
10767,2016-668-FA_Site2-Vertical.mp4,131,34.00214,-120.2951033,15:42:32,9/27/2016,42640.65454,,kUGwE8ZUhxQ,,,10767,
10768,2016-668-FA_Site2-Vertical.mp4,132,34.00214,-120.295105,15:42:33,9/27/2016,42640.65455,,kUGwE8ZUhxQ,,,10768,
10769,2016-668-FA_Site2-Vertical.mp4,133,34.00214,-120.295105,15:42:34,9/27/2016,42640.65456,,kUGwE8ZUhxQ,,,10769,
10770,2016-668-FA_Site2-Vertical.mp4,134,34.00213833,-120.2951067,15:42:35,9/27/2016,42640.65457,,kUGwE8ZUhxQ,,,10770,http://res.cloudinary.com/bird/image/upload/v1496879079/2007_034_wh17a_ju7cog.jpg
10771,2016-668-FA_Site2-Vertical.mp4,135,34.00213667,-120.2951083,15:42:36,9/27/2016,42640.65458,,kUGwE8ZUhxQ,,,10771,
10772,2016-668-FA_Site2-Vertical.mp4,136,34.00213333,-120.29511,15:42:37,9/27/2016,42640.65459,,kUGwE8ZUhxQ,,,10772,
10773,2016-668-FA_Site2-Vertical.mp4,137,34.00213167,-120.29511,15:42:38,9/27/2016,42640.65461,,kUGwE8ZUhxQ,,,10773,
10774,2016-668-FA_Site2-Vertical.mp4,138,34.00213,-120.2951117,15:42:39,9/27/2016,42640.65462,,kUGwE8ZUhxQ,,,10774,
10775,2016-668-FA_Site2-Vertical.mp4,139,34.00213,-120.2951133,15:42:40,9/27/2016,42640.65463,,kUGwE8ZUhxQ,,,10775,http://res.cloudinary.com/bird/image/upload/v1496879081/2007_034_wh43c_sa7bgk.jpg
10776,2016-668-FA_Site2-Vertical.mp4,140,34.00213,-120.2951133,15:42:41,9/27/2016,42640.65464,,kUGwE8ZUhxQ,,,10776,
10777,2016-668-FA_Site2-Vertical.mp4,141,34.00213,-120.295115,15:42:42,9/27/2016,42640.65465,,kUGwE8ZUhxQ,,,10777,
10778,2016-668-FA_Site2-Vertical.mp4,142,34.00213167,-120.2951167,15:42:43,9/27/2016,42640.65466,,kUGwE8ZUhxQ,,,10778,
10779,2016-668-FA_Site2-Vertical.mp4,143,34.00213,-120.2951167,15:42:44,9/27/2016,42640.65468,,kUGwE8ZUhxQ,,,10779,
