File,Latitude,Longitude,Time,Date,VTC_VTC
2016-668-FA_Site1_Vertical.mp4,34.00959333,-120.2737883,14:47:41,9/27/2016,00:03:07:162
2016-668-FA_Site1_Vertical.mp4,34.00959167,-120.2737967,14:47:42,9/27/2016,00:03:08:161
2016-668-FA_Site1_Vertical.mp4,34.00959167,-120.273805,14:47:43,9/27/2016,00:03:09:160
2016-668-FA_Site1_Vertical.mp4,34.00959167,-120.2738117,14:47:44,9/27/2016,00:03:10:159
2016-668-FA_Site1_Vertical.mp4,34.00959333,-120.2738183,14:47:45,9/27/2016,00:03:11:158
2016-668-FA_Site1_Vertical.mp4,34.00959333,-120.2738267,14:47:46,9/27/2016,00:03:12:157
2016-668-FA_Site1_Vertical.mp4,34.00959333,-120.273835,14:47:47,9/27/2016,00:03:13:156
2016-668-FA_Site1_Vertical.mp4,34.00959333,-120.2738433,14:47:48,9/27/2016,00:03:14:155
2016-668-FA_Site1_Vertical.mp4,34.00959333,-120.2738517,14:47:49,9/27/2016,00:03:15:154
2016-668-FA_Site1_Vertical.mp4,34.00959167,-120.2738567,14:47:50,9/27/2016,00:03:16:153
2016-668-FA_Site1_Vertical.mp4,34.00959167,-120.2738633,14:47:51,9/27/2016,00:03:17:153
2016-668-FA_Site1_Vertical.mp4,34.00959167,-120.2738683,14:47:52,9/27/2016,00:03:18:151
2016-668-FA_Site1_Vertical.mp4,34.00959,-120.2738717,14:47:53,9/27/2016,00:03:19:150
2016-668-FA_Site1_Vertical.mp4,34.00958833,-120.2738767,14:47:54,9/27/2016,00:03:20:149
2016-668-FA_Site1_Vertical.mp4,34.00958833,-120.27388,14:47:55,9/27/2016,00:03:21:149
2016-668-FA_Site1_Vertical.mp4,34.00958833,-120.2738833,14:47:56,9/27/2016,00:03:22:147
2016-668-FA_Site1_Vertical.mp4,34.00958833,-120.2738867,14:47:57,9/27/2016,00:03:23:147
2016-668-FA_Site1_Vertical.mp4,34.00958833,-120.2738883,14:47:58,9/27/2016,00:03:24:146
2016-668-FA_Site1_Vertical.mp4,34.00958833,-120.27389,14:47:59,9/27/2016,00:03:25:145
2016-668-FA_Site1_Vertical.mp4,34.00958833,-120.27389,14:48:00,9/27/2016,00:03:26:144
2016-668-FA_Site1_Vertical.mp4,34.00959,-120.2738917,14:48:01,9/27/2016,00:03:27:143
2016-668-FA_Site1_Vertical.mp4,34.00958833,-120.2738917,14:48:02,9/27/2016,00:03:28:142
2016-668-FA_Site1_Vertical.mp4,34.00958833,-120.2738933,14:48:03,9/27/2016,00:03:29:141
2016-668-FA_Site1_Vertical.mp4,34.00958667,-120.273895,14:48:04,9/27/2016,00:03:30:140
2016-668-FA_Site1_Vertical.mp4,34.00958333,-120.273895,14:48:05,9/27/2016,00:03:31:139
2016-668-FA_Site1_Vertical.mp4,34.00958167,-120.2738967,14:48:06,9/27/2016,00:03:32:138
2016-668-FA_Site1_Vertical.mp4,34.00958,-120.2738983,14:48:07,9/27/2016,00:03:33:137
2016-668-FA_Site1_Vertical.mp4,34.00958,-120.2738983,14:48:08,9/27/2016,00:03:34:136
2016-668-FA_Site1_Vertical.mp4,34.00957833,-120.2738983,14:48:09,9/27/2016,00:03:35:135
2016-668-FA_Site1_Vertical.mp4,34.00957667,-120.2738967,14:48:10,9/27/2016,00:03:36:134
2016-668-FA_Site1_Vertical.mp4,34.009575,-120.273895,14:48:11,9/27/2016,00:03:37:133
2016-668-FA_Site1_Vertical.mp4,34.009575,-120.273895,14:48:12,9/27/2016,00:03:38:132
2016-668-FA_Site1_Vertical.mp4,34.00957333,-120.2738917,14:48:13,9/27/2016,00:03:39:131
2016-668-FA_Site1_Vertical.mp4,34.00957333,-120.2738917,14:48:14,9/27/2016,00:03:40:130
2016-668-FA_Site1_Vertical.mp4,34.00957333,-120.27389,14:48:15,9/27/2016,00:03:41:129
2016-668-FA_Site1_Vertical.mp4,34.00957167,-120.2738883,14:48:16,9/27/2016,00:03:42:128
2016-668-FA_Site1_Vertical.mp4,34.00957333,-120.2738867,14:48:17,9/27/2016,00:03:43:127
2016-668-FA_Site1_Vertical.mp4,34.00957167,-120.273885,14:48:18,9/27/2016,00:03:44:126
2016-668-FA_Site1_Vertical.mp4,34.00957333,-120.2738833,14:48:19,9/27/2016,00:03:45:125
2016-668-FA_Site1_Vertical.mp4,34.00957167,-120.2738817,14:48:20,9/27/2016,00:03:46:124
2016-668-FA_Site1_Vertical.mp4,34.00957,-120.2738817,14:48:21,9/27/2016,00:03:47:124
2016-668-FA_Site1_Vertical.mp4,34.00956833,-120.27388,14:48:22,9/27/2016,00:03:48:123
2016-668-FA_Site1_Vertical.mp4,34.009565,-120.2738783,14:48:23,9/27/2016,00:03:49:122
2016-668-FA_Site1_Vertical.mp4,34.00956333,-120.2738783,14:48:24,9/27/2016,00:03:50:120
2016-668-FA_Site1_Vertical.mp4,34.00956,-120.2738767,14:48:25,9/27/2016,00:03:51:120
2016-668-FA_Site1_Vertical.mp4,34.00956,-120.273875,14:48:26,9/27/2016,00:03:52:119
2016-668-FA_Site1_Vertical.mp4,34.00956,-120.2738733,14:48:27,9/27/2016,00:03:53:117
2016-668-FA_Site1_Vertical.mp4,34.00956167,-120.27387,14:48:28,9/27/2016,00:03:54:116
2016-668-FA_Site1_Vertical.mp4,34.00956333,-120.2738683,14:48:29,9/27/2016,00:03:55:115
2016-668-FA_Site1_Vertical.mp4,34.009565,-120.273865,14:48:30,9/27/2016,00:03:56:114
2016-668-FA_Site1_Vertical.mp4,34.009565,-120.2738617,14:48:31,9/27/2016,00:03:57:114
2016-668-FA_Site1_Vertical.mp4,34.009565,-120.27386,14:48:32,9/27/2016,00:03:58:112
2016-668-FA_Site1_Vertical.mp4,34.00956333,-120.27386,14:48:33,9/27/2016,00:03:59:112
2016-668-FA_Site1_Vertical.mp4,34.00956167,-120.2738583,14:48:34,9/27/2016,00:04:00:111
2016-668-FA_Site1_Vertical.mp4,34.00956167,-120.2738583,14:48:35,9/27/2016,00:04:01:110
2016-668-FA_Site1_Vertical.mp4,34.00956167,-120.2738583,14:48:36,9/27/2016,00:04:02:109
2016-668-FA_Site1_Vertical.mp4,34.00956167,-120.2738567,14:48:37,9/27/2016,00:04:03:108
2016-668-FA_Site1_Vertical.mp4,34.00956,-120.2738567,14:48:38,9/27/2016,00:04:04:107
2016-668-FA_Site1_Vertical.mp4,34.00956,-120.2738567,14:48:39,9/27/2016,00:04:05:106
2016-668-FA_Site1_Vertical.mp4,34.00956,-120.2738583,14:48:40,9/27/2016,00:04:06:105
2016-668-FA_Site1_Vertical.mp4,34.00956,-120.2738567,14:48:41,9/27/2016,00:04:07:104
2016-668-FA_Site1_Vertical.mp4,34.00956167,-120.273855,14:48:42,9/27/2016,00:04:08:103
2016-668-FA_Site1_Vertical.mp4,34.00956333,-120.273855,14:48:43,9/27/2016,00:04:09:102
2016-668-FA_Site1_Vertical.mp4,34.00956333,-120.273855,14:48:44,9/27/2016,00:04:10:101
2016-668-FA_Site1_Vertical.mp4,34.009565,-120.273855,14:48:45,9/27/2016,00:04:11:100
2016-668-FA_Site1_Vertical.mp4,34.00956333,-120.2738533,14:48:46,9/27/2016,00:04:12:099
2016-668-FA_Site1_Vertical.mp4,34.00956333,-120.2738533,14:48:47,9/27/2016,00:04:13:098
2016-668-FA_Site1_Vertical.mp4,34.00956333,-120.2738517,14:48:48,9/27/2016,00:04:14:097
2016-668-FA_Site1_Vertical.mp4,34.00956333,-120.27385,14:48:49,9/27/2016,00:04:15:096
2016-668-FA_Site1_Vertical.mp4,34.00956333,-120.27385,14:48:50,9/27/2016,00:04:16:095
2016-668-FA_Site1_Vertical.mp4,34.009565,-120.27385,14:48:51,9/27/2016,00:04:17:095
2016-668-FA_Site1_Vertical.mp4,34.009565,-120.2738467,14:48:52,9/27/2016,00:04:18:093
2016-668-FA_Site1_Vertical.mp4,34.00956667,-120.273845,14:48:53,9/27/2016,00:04:19:092
2016-668-FA_Site1_Vertical.mp4,34.00956667,-120.2738417,14:48:54,9/27/2016,00:04:20:092
2016-668-FA_Site1_Vertical.mp4,34.00956833,-120.2738383,14:48:55,9/27/2016,00:04:21:090
2016-668-FA_Site1_Vertical.mp4,34.00956833,-120.2738367,14:48:56,9/27/2016,00:04:22:090
2016-668-FA_Site1_Vertical.mp4,34.00957,-120.273835,14:48:57,9/27/2016,00:04:23:088
2016-668-FA_Site1_Vertical.mp4,34.00957333,-120.2738333,14:48:58,9/27/2016,00:04:24:088
2016-668-FA_Site1_Vertical.mp4,34.00957667,-120.2738317,14:48:59,9/27/2016,00:04:25:086
2016-668-FA_Site1_Vertical.mp4,34.00957833,-120.27383,14:49:00,9/27/2016,00:04:26:085
2016-668-FA_Site1_Vertical.mp4,34.00958,-120.273825,14:49:01,9/27/2016,00:04:27:085
2016-668-FA_Site1_Vertical.mp4,34.00958167,-120.2738217,14:49:02,9/27/2016,00:04:28:084
2016-668-FA_Site1_Vertical.mp4,34.00958333,-120.2738183,14:49:03,9/27/2016,00:04:29:083
2016-668-FA_Site1_Vertical.mp4,34.009585,-120.273815,14:49:04,9/27/2016,00:04:30:082
2016-668-FA_Site1_Vertical.mp4,34.00958833,-120.2738133,14:49:05,9/27/2016,00:04:31:081
2016-668-FA_Site1_Vertical.mp4,34.00959,-120.2738083,14:49:06,9/27/2016,00:04:32:080
2016-668-FA_Site1_Vertical.mp4,34.00959333,-120.2738067,14:49:07,9/27/2016,00:04:33:079
2016-668-FA_Site1_Vertical.mp4,34.009595,-120.2738033,14:49:08,9/27/2016,00:04:34:078
2016-668-FA_Site1_Vertical.mp4,34.00959667,-120.2738017,14:49:09,9/27/2016,00:04:35:077
2016-668-FA_Site1_Vertical.mp4,34.00959833,-120.2737967,14:49:10,9/27/2016,00:04:36:076
2016-668-FA_Site1_Vertical.mp4,34.00960167,-120.2737917,14:49:11,9/27/2016,00:04:37:075
2016-668-FA_Site1_Vertical.mp4,34.00960333,-120.2737867,14:49:12,9/27/2016,00:04:38:074
2016-668-FA_Site1_Vertical.mp4,34.00960667,-120.2737817,14:49:13,9/27/2016,00:04:39:073
2016-668-FA_Site1_Vertical.mp4,34.00961,-120.2737783,14:49:14,9/27/2016,00:04:40:072
2016-668-FA_Site1_Vertical.mp4,34.00961333,-120.273775,14:49:15,9/27/2016,00:04:41:071
2016-668-FA_Site1_Vertical.mp4,34.00961667,-120.2737717,14:49:16,9/27/2016,00:04:42:070
2016-668-FA_Site1_Vertical.mp4,34.00962,-120.2737667,14:49:17,9/27/2016,00:04:43:069
2016-668-FA_Site1_Vertical.mp4,34.00962167,-120.2737617,14:49:18,9/27/2016,00:04:44:068
2016-668-FA_Site1_Vertical.mp4,34.00962333,-120.2737567,14:49:19,9/27/2016,00:04:45:067
2016-668-FA_Site1_Vertical.mp4,34.009625,-120.2737517,14:49:20,9/27/2016,00:04:46:066
2016-668-FA_Site1_Vertical.mp4,34.00962667,-120.2737467,14:49:21,9/27/2016,00:04:47:065
2016-668-FA_Site1_Vertical.mp4,34.00962833,-120.2737433,14:49:22,9/27/2016,00:04:48:064
2016-668-FA_Site1_Vertical.mp4,34.00963,-120.27374,14:49:23,9/27/2016,00:04:49:063
2016-668-FA_Site1_Vertical.mp4,34.00963333,-120.2737367,14:49:24,9/27/2016,00:04:50:063
2016-668-FA_Site1_Vertical.mp4,34.00963667,-120.2737333,14:49:25,9/27/2016,00:04:51:061
2016-668-FA_Site1_Vertical.mp4,34.00964,-120.2737283,14:49:26,9/27/2016,00:04:52:060
2016-668-FA_Site1_Vertical.mp4,34.00964333,-120.273725,14:49:27,9/27/2016,00:04:53:059
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.27372,14:49:28,9/27/2016,00:04:54:058
2016-668-FA_Site1_Vertical.mp4,34.009645,-120.2737167,14:49:29,9/27/2016,00:04:55:057
2016-668-FA_Site1_Vertical.mp4,34.00964667,-120.2737133,14:49:30,9/27/2016,00:04:56:056
2016-668-FA_Site1_Vertical.mp4,34.00964833,-120.2737067,14:49:31,9/27/2016,00:04:57:056
2016-668-FA_Site1_Vertical.mp4,34.00965,-120.2737033,14:49:32,9/27/2016,00:04:58:055
2016-668-FA_Site1_Vertical.mp4,34.00965167,-120.2737,14:49:33,9/27/2016,00:04:59:054
2016-668-FA_Site1_Vertical.mp4,34.00965167,-120.2736983,14:49:34,9/27/2016,00:05:00:053
2016-668-FA_Site1_Vertical.mp4,34.00965167,-120.273695,14:49:35,9/27/2016,00:05:01:052
2016-668-FA_Site1_Vertical.mp4,34.00965167,-120.2736917,14:49:36,9/27/2016,00:05:02:051
2016-668-FA_Site1_Vertical.mp4,34.00965333,-120.2736883,14:49:37,9/27/2016,00:05:03:050
2016-668-FA_Site1_Vertical.mp4,34.00965333,-120.273685,14:49:38,9/27/2016,00:05:04:049
2016-668-FA_Site1_Vertical.mp4,34.00965333,-120.27368,14:49:39,9/27/2016,00:05:05:048
2016-668-FA_Site1_Vertical.mp4,34.009655,-120.2736783,14:49:40,9/27/2016,00:05:06:047
2016-668-FA_Site1_Vertical.mp4,34.00965667,-120.273675,14:49:41,9/27/2016,00:05:07:046
2016-668-FA_Site1_Vertical.mp4,34.00965667,-120.2736717,14:49:42,9/27/2016,00:05:08:045
2016-668-FA_Site1_Vertical.mp4,34.00965833,-120.2736683,14:49:43,9/27/2016,00:05:09:044
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.273665,14:49:44,9/27/2016,00:05:10:043
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.27366,14:49:45,9/27/2016,00:05:11:042
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.2736567,14:49:46,9/27/2016,00:05:12:041
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.2736533,14:49:47,9/27/2016,00:05:13:040
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.27365,14:49:48,9/27/2016,00:05:14:039
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.2736467,14:49:49,9/27/2016,00:05:15:038
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.2736433,14:49:50,9/27/2016,00:05:16:037
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.2736417,14:49:51,9/27/2016,00:05:17:036
2016-668-FA_Site1_Vertical.mp4,34.00966,-120.2736367,14:49:52,9/27/2016,00:05:18:035
2016-668-FA_Site1_Vertical.mp4,34.00966167,-120.273635,14:49:53,9/27/2016,00:05:19:035
2016-668-FA_Site1_Vertical.mp4,34.00966333,-120.2736317,14:49:54,9/27/2016,00:05:20:034
2016-668-FA_Site1_Vertical.mp4,34.00966333,-120.2736283,14:49:55,9/27/2016,00:05:21:032
2016-668-FA_Site1_Vertical.mp4,34.009665,-120.273625,14:49:56,9/27/2016,00:05:22:032
2016-668-FA_Site1_Vertical.mp4,34.00966667,-120.2736217,14:49:57,9/27/2016,00:05:23:030
2016-668-FA_Site1_Vertical.mp4,34.00966833,-120.2736167,14:49:58,9/27/2016,00:05:24:030
2016-668-FA_Site1_Vertical.mp4,34.00966833,-120.2736117,14:49:59,9/27/2016,00:05:25:029
2016-668-FA_Site1_Vertical.mp4,34.00967,-120.2736067,14:50:00,9/27/2016,00:05:26:028
2016-668-FA_Site1_Vertical.mp4,34.00967167,-120.2736017,14:50:01,9/27/2016,00:05:27:027
2016-668-FA_Site1_Vertical.mp4,34.00967167,-120.273595,14:50:02,9/27/2016,00:05:28:026
2016-668-FA_Site1_Vertical.mp4,34.00967167,-120.27359,14:50:03,9/27/2016,00:05:29:025
2016-668-FA_Site1_Vertical.mp4,34.00967333,-120.273585,14:50:04,9/27/2016,00:05:30:024
2016-668-FA_Site1_Vertical.mp4,34.009675,-120.2735817,14:50:05,9/27/2016,00:05:31:023
2016-668-FA_Site1_Vertical.mp4,34.009675,-120.2735767,14:50:06,9/27/2016,00:05:32:022
2016-668-FA_Site1_Vertical.mp4,34.00967667,-120.2735733,14:50:07,9/27/2016,00:05:33:021
2016-668-FA_Site1_Vertical.mp4,34.00967833,-120.2735683,14:50:08,9/27/2016,00:05:34:020
2016-668-FA_Site1_Vertical.mp4,34.00968,-120.2735617,14:50:09,9/27/2016,00:05:35:019
2016-668-FA_Site1_Vertical.mp4,34.00968167,-120.273555,14:50:10,9/27/2016,00:05:36:018
2016-668-FA_Site1_Vertical.mp4,34.00968333,-120.27355,14:50:11,9/27/2016,00:05:37:017
2016-668-FA_Site1_Vertical.mp4,34.009685,-120.273545,14:50:12,9/27/2016,00:05:38:016
2016-668-FA_Site1_Vertical.mp4,34.009685,-120.2735383,14:50:13,9/27/2016,00:05:39:015
2016-668-FA_Site1_Vertical.mp4,34.00968667,-120.2735333,14:50:14,9/27/2016,00:05:40:014
2016-668-FA_Site1_Vertical.mp4,34.00968667,-120.27353,14:50:15,9/27/2016,00:05:41:013
2016-668-FA_Site1_Vertical.mp4,34.00968667,-120.273525,14:50:16,9/27/2016,00:05:42:012
2016-668-FA_Site1_Vertical.mp4,34.00968667,-120.27352,14:50:17,9/27/2016,00:05:43:011
2016-668-FA_Site1_Vertical.mp4,34.00968667,-120.2735167,14:50:18,9/27/2016,00:05:44:010
2016-668-FA_Site1_Vertical.mp4,34.00968667,-120.2735117,14:50:19,9/27/2016,00:05:45:010
2016-668-FA_Site1_Vertical.mp4,34.00968833,-120.2735083,14:50:20,9/27/2016,00:05:46:008
2016-668-FA_Site1_Vertical.mp4,34.00969,-120.273505,14:50:21,9/27/2016,00:05:47:008
2016-668-FA_Site1_Vertical.mp4,34.00969167,-120.2735,14:50:22,9/27/2016,00:05:48:007
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.273495,14:50:23,9/27/2016,00:05:49:006
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.27349,14:50:24,9/27/2016,00:05:50:005
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.2734833,14:50:25,9/27/2016,00:05:51:004
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.2734767,14:50:26,9/27/2016,00:05:52:003
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.2734717,14:50:27,9/27/2016,00:05:53:002
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.2734667,14:50:28,9/27/2016,00:05:54:001
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.2734633,14:50:29,9/27/2016,00:05:55:000
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.2734583,14:50:30,9/27/2016,00:05:55:999
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.273455,14:50:31,9/27/2016,00:05:56:998
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.27345,14:50:32,9/27/2016,00:05:57:997
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2734467,14:50:33,9/27/2016,00:05:58:996
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2734417,14:50:34,9/27/2016,00:05:59:995
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2734367,14:50:35,9/27/2016,00:06:00:994
2016-668-FA_Site1_Vertical.mp4,34.00969833,-120.2734317,14:50:36,9/27/2016,00:06:01:993
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2734283,14:50:37,9/27/2016,00:06:02:992
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2734233,14:50:38,9/27/2016,00:06:03:991
2016-668-FA_Site1_Vertical.mp4,34.00969833,-120.2734183,14:50:39,9/27/2016,00:06:04:990
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2734133,14:50:40,9/27/2016, 
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2734083,14:50:41,9/27/2016,00:00:01:585
2016-668-FA_Site1_Vertical.mp4,34.00969833,-120.273405,14:50:42,9/27/2016,00:00:02:584
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2734,14:50:43,9/27/2016,00:00:03:583
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.273395,14:50:44,9/27/2016,00:00:04:582
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2733917,14:50:45,9/27/2016,00:00:05:582
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.2733867,14:50:46,9/27/2016,00:00:06:580
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.2733833,14:50:47,9/27/2016,00:00:07:580
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.27338,14:50:48,9/27/2016,00:00:08:579
2016-668-FA_Site1_Vertical.mp4,34.00969833,-120.2733767,14:50:49,9/27/2016,00:00:09:578
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2733733,14:50:50,9/27/2016,00:00:10:577
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2733683,14:50:51,9/27/2016,00:00:11:576
2016-668-FA_Site1_Vertical.mp4,34.00969833,-120.273365,14:50:52,9/27/2016,00:00:12:575
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2733617,14:50:53,9/27/2016,00:00:13:574
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2733583,14:50:54,9/27/2016,00:00:14:573
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2733533,14:50:55,9/27/2016,00:00:15:572
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.2733483,14:50:56,9/27/2016,00:00:16:571
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.2733433,14:50:57,9/27/2016,00:00:17:570
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.27334,14:50:58,9/27/2016,00:00:18:569
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.2733367,14:50:59,9/27/2016,00:00:19:568
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.2733333,14:51:00,9/27/2016,00:00:20:567
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.27333,14:51:01,9/27/2016,00:00:21:566
2016-668-FA_Site1_Vertical.mp4,34.00969167,-120.273325,14:51:02,9/27/2016,00:00:22:565
2016-668-FA_Site1_Vertical.mp4,34.00969167,-120.27332,14:51:03,9/27/2016,00:00:23:564
2016-668-FA_Site1_Vertical.mp4,34.00969167,-120.273315,14:51:04,9/27/2016,00:00:24:563
2016-668-FA_Site1_Vertical.mp4,34.00969167,-120.2733083,14:51:05,9/27/2016,00:00:25:562
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.273305,14:51:06,9/27/2016,00:00:26:561
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.2733017,14:51:07,9/27/2016,00:00:27:560
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.2732967,14:51:08,9/27/2016,00:00:28:559
2016-668-FA_Site1_Vertical.mp4,34.00969667,-120.2732933,14:51:09,9/27/2016,00:00:29:558
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.2732883,14:51:10,9/27/2016,00:00:30:557
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.2732817,14:51:11,9/27/2016,00:00:31:556
2016-668-FA_Site1_Vertical.mp4,34.009695,-120.2732767,14:51:12,9/27/2016,00:00:32:556
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.2732717,14:51:13,9/27/2016,00:00:33:554
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.2732667,14:51:14,9/27/2016,00:00:34:554
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.2732617,14:51:15,9/27/2016,00:00:35:552
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.2732583,14:51:16,9/27/2016,00:00:36:552
2016-668-FA_Site1_Vertical.mp4,34.00969167,-120.273255,14:51:17,9/27/2016,00:00:37:551
2016-668-FA_Site1_Vertical.mp4,34.00969,-120.27325,14:51:18,9/27/2016,00:00:38:550
2016-668-FA_Site1_Vertical.mp4,34.00969167,-120.2732467,14:51:19,9/27/2016,00:00:39:549
2016-668-FA_Site1_Vertical.mp4,34.00969,-120.2732417,14:51:20,9/27/2016,00:00:40:548
2016-668-FA_Site1_Vertical.mp4,34.00969,-120.2732367,14:51:21,9/27/2016,00:00:41:547
2016-668-FA_Site1_Vertical.mp4,34.00969167,-120.2732333,14:51:22,9/27/2016,00:00:42:546
2016-668-FA_Site1_Vertical.mp4,34.00969167,-120.2732283,14:51:23,9/27/2016,00:00:43:545
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.273225,14:51:24,9/27/2016,00:00:44:544
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.27322,14:51:25,9/27/2016,00:00:45:543
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.2732167,14:51:26,9/27/2016,00:00:46:542
2016-668-FA_Site1_Vertical.mp4,34.00969333,-120.273215,14:51:27,9/27/2016,00:00:47:541
2016-668-FA_Site1_Vertical.mp4,34.00969,-120.2732117,14:51:28,9/27/2016,00:00:48:540
2016-668-FA_Site1_Vertical.mp4,34.00968667,-120.27321,14:51:29,9/27/2016,00:00:49:539
2016-668-FA_Site1_Vertical.mp4,34.00968667,-120.2732067,14:51:30,9/27/2016,00:00:50:538
2016-668-FA_Site1_Vertical.mp4,34.00968333,-120.2732033,14:51:31,9/27/2016,00:00:51:537
2016-668-FA_Site1_Vertical.mp4,34.00968333,-120.2732,14:51:32,9/27/2016,00:00:52:536
2016-668-FA_Site1_Vertical.mp4,34.00968333,-120.2731967,14:51:33,9/27/2016,00:00:53:535
2016-668-FA_Site1_Vertical.mp4,34.00968333,-120.2731933,14:51:34,9/27/2016,00:00:54:534
2016-668-FA_Site1_Vertical.mp4,34.009685,-120.27319,14:51:35,9/27/2016,00:00:55:533
2016-668-FA_Site1_Vertical.mp4,34.009685,-120.2731883,14:51:36,9/27/2016,00:00:56:532
2016-668-FA_Site1_Vertical.mp4,34.009685,-120.2731867,14:51:37,9/27/2016,00:00:57:531
2016-668-FA_Site1_Vertical.mp4,34.009685,-120.2731833,14:51:38,9/27/2016,00:00:58:530
2016-668-FA_Site1_Vertical.mp4,34.009685,-120.27318,14:51:39,9/27/2016,00:00:59:529
2016-668-FA_Site1_Vertical.mp4,34.00968167,-120.2731767,14:51:40,9/27/2016,00:01:00:529
2016-668-FA_Site1_Vertical.mp4,34.00968,-120.2731733,14:51:41,9/27/2016,00:01:01:527
2016-668-FA_Site1_Vertical.mp4,34.00968,-120.2731683,14:51:42,9/27/2016,00:01:02:526
2016-668-FA_Site1_Vertical.mp4,34.00967833,-120.273165,14:51:43,9/27/2016,00:01:03:526
2016-668-FA_Site1_Vertical.mp4,34.00967833,-120.2731633,14:51:44,9/27/2016,00:01:04:524
2016-668-FA_Site1_Vertical.mp4,34.00967667,-120.27316,14:51:45,9/27/2016,00:01:05:523
2016-668-FA_Site1_Vertical.mp4,34.009675,-120.273155,14:51:46,9/27/2016,00:01:06:522
2016-668-FA_Site1_Vertical.mp4,34.00967333,-120.2731517,14:51:47,9/27/2016,00:01:07:521
2016-668-FA_Site1_Vertical.mp4,34.00967167,-120.2731467,14:51:48,9/27/2016,00:01:08:521
2016-668-FA_Site1_Vertical.mp4,34.00967167,-120.2731433,14:51:49,9/27/2016,00:01:09:520
2016-668-FA_Site1_Vertical.mp4,34.00967,-120.27314,14:51:50,9/27/2016,00:01:10:519
2016-668-FA_Site1_Vertical.mp4,34.00967167,-120.2731367,14:51:51,9/27/2016,00:01:11:518
2016-668-FA_Site1_Vertical.mp4,34.00967333,-120.2731333,14:51:52,9/27/2016,00:01:12:517
2016-668-FA_Site1_Vertical.mp4,34.00967167,-120.2731283,14:51:53,9/27/2016,00:01:13:516
2016-668-FA_Site1_Vertical.mp4,34.00967167,-120.273125,14:51:54,9/27/2016,00:01:14:515
2016-668-FA_Site1_Vertical.mp4,34.00967167,-120.27312,14:51:55,9/27/2016,00:01:15:514
2016-668-FA_Site1_Vertical.mp4,34.00967,-120.273115,14:51:56,9/27/2016,00:01:16:513
2016-668-FA_Site1_Vertical.mp4,34.00967167,-120.2731117,14:51:57,9/27/2016,00:01:17:512
